email,name,businessName,category,city,state,zipCode,businessDescription,phone,phone,website,dontationLink,image,inNeed
,,Cali Aji Con Sabor,Restaurant,East Elmhurst,NY,,,+117184768935,+17184768935,https://www.facebook.com/pages/Cali-Aji-Con-Sabor-Restaurant/113599328673318,,,
,,Mr. Cangrejo,Restaurant,Jackson Heights,NY,,,+113478320539,+13478320539,https://www.facebook.com/pages/category/Colombian-Restaurant/Mister-Cangrejo-1924045864562919/,,,
,,Seafood Kingz,Restaurant,Saint Albans,NY,,,+119294330075,+19294330075,https://www.facebook.com/SeaFoodKingz/,,,
,,1976,Restaurant,Saint Albans,NY,,,+119294050084,+19294050084,1976wingsnburgersny.com,,,
,,Genesis,Restaurant,Jamaica,NY,,,+117187398443,+17187398443,http://www.genesis1restaurant.com,,,
,,Ms. G's Bakery,Restaurant,South Ozone Park,NY,,,+117185290290,+17185290290,,,,
,,Rockaway Fish House,Restaurant,Jamaica,NY,,,+117185293576,+17185293576,https://www.rockawayfishhouse.com,,,
,,Seafood Heaven,Restaurant,Rochdale,NY,,,+119294330322,+19294330322,https://www.instagram.com/seafoodheaven_queens/,,,
,,Cafe Grill,Restaurant,East Elmhurst,NY,,,+117183977111,+17183977111,http://cafegrillinc.com,,,
,,King's Juice Bar,Restaurant,Ridgewood,NY,,,+117183865464,+17183865464,https://www.kingsjuicebar.com/#/,,,
,,Eat NOM (Meal Prep Delivery),Restaurant,Fresh Meadows,NY,,,,,https://www.eatnomsquared.com/about,,,
,,The Wine Room,Restaurant,Forest Hills,NY,,,+117185201777,+17185201777,https://www.facebook.com/pages/category/Wine--Beer---Spirits-Store/The-Wine-Room-of-Forest-Hills-106054639500341/,,,
,,Brooklyn Wing House,Restaurant,Jamaica,NY,,,+117184135977,+17184135977,https://www.facebook.com/BrooklynWingHouse/,,,
,,A Live Kitchen (Vegan),Restaurant,Laurelton,NY,,,+117184702587,+17184702587,https://a-live-kitchen.business.site,,,
,,Eat Real Halal,Restaurant,Long Island City,NY,,,+113475130629,+13475130629,https://www.facebook.com/eatrealhalalfood/,,,
,,OB's Bakery and Restaurant,Restaurant,Rochdale,NY,,,+117189784247,+17189784247,http://www.obsbakery.com,,,
,,St. Best Jerk Spot,Restaurant,Cambria Heights,NY,,,+117184651164,+17184651164,https://www.facebook.com/pages/St-Best-Jerk-Spot/116195258408449,,,
,,Cascade Jerk,Restaurant,Jamaica,NY,,,+117188482318,+17188482318,https://cascade-jerk.business.site,,,
,,Be In Good Health (Juice and Smoothies),Restaurant,Laurelton,NY,,,+119292065414,+19292065414,https://www.facebook.com/beingoodhealthllc/?ref=py_c,,,
,,Only Rare NYC (Ice Cream),Restaurant,Laurelton,NY,,,,,https://www.facebook.com/pages/Only-Rare-NYC/359236181617442,,,
,,Spring Gardens Restaurant,Restaurant,Jamaica,NY,,,+117183414480,+17183414480,https://www.facebook.com/pages/Spring-Gardens-Jamaican-Restaurant/115656591789457,,,
,,Milk and Pull,Restaurant,Ridgewood,NY,,,+117188211155,+17188211155,https://www.milkandpull.com,,,
,,Blaze 718,Restaurant,Jamaica,NY,,,+117184806671,+17184806671,https://www.facebook.com/Blaze-718-Jamaican-American-Restaurant-149854572339251/,,,
,,Sek'end Sun,Restaurant,Astoria,NY,,,+119178326414,+19178326414,https://www.sekendsun.com,,,
,,Zoe Shack,Restaurant,Queens Village,NY,,,+119294050112,+19294050112,https://zoeshack.business.site,,,
,,Plates on Deck,Restaurant,,NY,,,+119177896893,+19177896893,www.platesondeck.com,,,
,,Foutain of Youth Juice Bar,Restaurant,Queens Village,NY,,,+117187767164,+17187767164,https://www.facebook.com/pages/category/Smoothie---Juice-Bar/Fountain-of-Youth-Juice-Bar-Cafe-168611949829539/,,,
,,Juice 101 NYC,Restaurant,Ozone Park,NY,,,+117188802285,+17188802285,https://www.facebook.com/Juice101NYC,,,
letseat@feedmemoreny.com,,Feed Me More (out of Tiny Drumsticks Kitchen),Restaurant,,NY,,,+113474844338,+13474844338,http://www.feedmemoreny.com/,,,
,,Branch Patty (out of Tiny Drumsticks Kitchen),Restaurant,,NY,,,+113475285688,+13475285688,www.branchpatty.com,,,
,,Capucine,Restaurant,Sunnyside,NY,,,+119172384840,+19172384840,https://www.capucineny.com/,,,
,,Jesseca's Sweet Street Bakery,Restaurant,Saint Albans,NY,,,+113472498327,+13472498327,www.jessecassweetstreet.com,,,
,,Bargot Juice,Restaurant,Hollis,NY,,,+119175135903,+19175135903,https://www.instagram.com/bargotjuice/,,,
,,Port Royal,Restaurant,Jamaica,NY,,,+117183236444,+17183236444,https://www.portroyalrestaurant.com,,,
,,Yardies Jerk,Restaurant,Saint Albans,NY,,,+117187495782,+17187495782,https://www.facebook.com/yardiesjerk/,,,
,,Halo Kitchen,Restaurant,South Richmond Hill,NY,,,+119293860928,+19293860928,https://www.instagram.com/halokitchennyc/,,,
,,Macoletta,Restaurant,Astoria,NY,,,+117187774992,+17187774992,www.macoletta.com,,,
,,Ms. Lois' Kitchen,Restaurant,,NY,,,,,https://www.instagram.com/cookingwithshotta/,,,
,,Cafe Glace,Restaurant,Jamaica,NY,,,+113475480312,+13475480312,https://www.instagram.com/cafeglace1/,,,
,,Misfits Nutrition,Restaurant,Kew Gardens,NY,,,+112038060609,+12038060609,https://www.instagram.com/misfitsnutrition/,,,
,,ACKEE Tree,Jamaican Cuisine,San Diego,CA,,,+116194506284,+16194506284,http://ackeetreeja.com/,,,
,,Addis Restaurant,Ethiopian,San Diego,CA,,,+116196774844,+16196774844,https://www.addisrestaurantsd.com/,,,
foodculturecompany1@gmail.com,,Ali's Chicken & Waffles,Restaurant,San Diego,CA,92105,,+116196351269,+16196351269,https://www.instagram.com/alischicken/,,,
,,Awash Ethiopian Restaurant,Ethiopian,San Diego,CA,92104,,+116192828280,+16192828280,,,,
,,Bankhead,Mississippi Style Cooking,Spring Valley,CA,91977,,+116197737269,+16197737269,https://www.bankheadmsstyle.com/#/,,,
,,(The) Barbecue Pit,Barbecue,San Diego,CA,92104,,+116192982400,+16192982400,https://www.bbqpitnorthpark.com/#/,,,
,,Blendees,Smoothies etc,San Diego,CA,,,+116195358525,+16195358525,https://blendees.com/,,,
info@eatbreakfastbitch.com,,Breakfast Bitch,Breakfast,San Diego,CA,92103,,+118777324824,+18777324824,https://eatbreakfastbitch.com/,,,
,,Bonnie Jean's Soul Food,Restaurant,San Diego,CA,92105,,+116192628854,+16192628854,https://www.facebook.com/Bonnie-Jean-Soul-Food,,,
,,Bowlegged BBQ,BBQ,San Diego,CA,"4255 Market St, San Diego, CA 92102",,+116193011705,+16193011705,https://www.facebook.com/Bowlegged-BBQ-453184105052235/,,,
canepatchkitchen@gmail.com,,Cane Patch Kitchen,Southern Cooking,San Diego,CA,92106,,+116192037991,+16192037991,https://cane patchkitchensd.com/,,,
info@cardellinorestaurantsd.com,,Cardellino,"Bakery, Italian-American Wine Bar",San Diego,CA,92103,,+116196005311,+16196005311,https://cardellinosd.com/,,,
,,Caribbean Taste,Caribbean,San Diego,CA,92114,,+116197951772,+16197951772,http://caribbean-taste.cafes-world.com/,,,
foodculturecompany1@gmail.com,,Coconut & Co,Thai Fusion,San Diego,CA,92105,,+116196351269,+16196351269,https://www.instagram.com/coconutandco_/,,,
,,Coops West Texas BBQ,BBQ,Lemon Grove,CA,91945,,+116195890478,+16195890478,https://www.coopsbbq.com/,,,
dasouthinyamouth@gmail.com,,Da South In Ya Mouth,Food Truck,San Diego,CA,,,,,https://www.facebook.com/dasouthinyamouth/,,,
,,Felix BBQ With Soul,BBQ,Oceanside,CA,92056,,+117604397072,+17604397072,https://www.felixsbbq.com/,,,
,,Flavors of East Africa,African,San Diego,CA,92104,,+116199558778,+16199558778,https://www.flavorsofeastafrica.com/,,,
info@fortoaksd.com,,Fort Oak,"raw fare, wood-fired seafood & other plates",San Diego,CA,92103,,+116197223398,+16197223398,https://fortoaksd.com/,,,
fruitofafrica619@gmail.com,,Fruit of Africa Arrangements & Catering,"Edible arrangements, popsicles, etc",San Diego,CA,,,+116193278055,+16193278055,https://www.facebook.com/fruitofafrica619/,,,
,,Gihon Ethiopian,Ethiopian,San Diego,CA,92104,,+116192951125,+16192951125,https://www.gihonsd.com/,,,
iriecream@gmail.com,,Irie Cream,(home-made Cannabis infused ice cream),San Diego,CA,,,,,https://www.facebook.com/iriecream/,,,
,,Island Spice,Restaurant,San Diego,CA,92115,,+116197029309,+16197029309,http://islandspicesandiego.com/,,,
,,Kim's Bar-B-Que,BBQ restaurant,San Diego,CA,92102,,+116195270880,+16195270880,"(no social media, no website)",,,
,,Laylah’s Jamaican Food,Jamaican Cuisine,San Diego,CA,,,+116192695937,+16192695937,https://www.facebook.com/Laylahs-jamaican-restaurant-131138120290403/,,,
,,Louisiana Purchase SD,Southern,San Diego,CA,,,+116192558278,+16192558278,https://www.louisianapurchasesd.com/,,,
,,Maya’s Cookies,Cookies,San Diego,CA,,,,,https://www.mayascookies.com/,,,
,,(The) Morning After,Restaurant,San Diego,CA,92101,,+116196292091,+16196292091,https://www.facebook.com/themorningaftersd/,,,
info@cardellinorestaurantsd.com,,Mr. Trustee Creamery,Ice Cream Shop,San Diego,CA,92103,,+116196005311,+16196005311,https://cardellinosd.com/,,,
,,Muzita Bistro,Eritrean & Ethiopian,San Diego,CA,92116,,+116195467000,+16195467000,https://muzita.com/,,,
,,Nomad Donuts,Donuts,San Diego,CA,92104,,,,https://nomaddonuts.com/,,,
,,OneWorldBeat Cafe,Restaurant,San Diego,CA,92101,,+116192301190,+16192301190,https://www.instagram.com/oneworldbeatcafe/,,,
,,Pete Mayo's Original Waffle Burgers,Restaurant,San Diego,CA,92113,,+116193819408,+16193819408,http://petemayos.com/,,,
info@theproteinplate.com,,Protein Plate,Restaurant,Chula Vista,CA,91914,,+116193059672,+16193059672,http://www.theprotueinplate.com/,,,
info@raresocietysd.com,,Rare Society,Steakhouse,San Diego,CA,92103,,+116195016404,+16195016404,http://www.raresocietysd.com/,,,
,,Rhythm's Chicken & Waffles,Restaurant,San Diego,CA,92109,,+118582466276,+18582466276,http://www.rhythmanddesserts.com/,,,
rocksteadyjamaican@outlook.com,,Rock Steady Jamaican Restaurant,Jamaican cuisine,San Diego,CA,,,+116194315937,+16194315937,https://www.facebook.com/pg/RockSteadySD/,,,
,,Royal Food Service and Catering,Catering,San Diego,CA,,,+116193996564,+16193996564,https://www.royalcaterings.com/,,,
,,Shotcaller Street Soul Food,"Sandwiches, tacos",San Diego,CA,92114,,+116192305131,+16192305131,https://www.eatshotcaller.com/,,,
,,SMACK'N Guamanian Grill,Restaurant,San Diego,CA,92126,,+118587622544,+18587622544,https://www.smackngg.com/,,,
contact@spoiledveganscafe.com,,Spoiled Vegan Café,Breakfast pop-up,San Diego,CA,92101,,+117609727342,+17609727342,https://www.spoiledveganscafe.com/,,,
info@streetcarmerchants.com,,StreetCar Merchants Chicken Bar,Restaurant,San Diego,CA,92104,,+116195469010,+16195469010,https://streetcarmerchants.com/,,,
info@eatsuckerfree.com,,Sucker Free South Plate & Bar,Restaurant,San Diego,CA,92101,,+116198927744,+16198927744,https://eatsuckerfree.com/,,,
,,Surf & Soul Spot,Restaurant,San Diego,CA,92115,,+116194398801,+16194398801,http://www.surfandsoulspot.com/,,,
,,Tropical Savor Bar & Grill,Caribbean cuisine,San Diego,CA,92101,,+116192289385,+16192289385,https://tropicalsavorbarandgrill.com/,,,
info@trustrestaurantsd.com,,Trust Restaurant,New American Fare,San Diego,CA,92103,,+116197956901,+16197956901,https://www.trustrestaurantsd.com/,,,
,,The Write Juice,Food Truck,San Diego,CA,,,,,https://www.thewritejuicetruck.com,,,
,,Space Bar,Restaurant,La Mesa,CA,91942,,,,https://atspacebar.com,,,
Infofh@tougocoffee.com,,Tougo Coffee,Restaurant,Seattle,WA,,,+112064675042,+12064675042,https://www.tougocoffee.com/,,,
TBD,,Bantaba,Restaurant,Seattle,WA,,,+114256780202,+14256780202,bantabarestaurant.com,,,
trotters825@yahoo.com,,Trotter's Restaurant,Restaurant,Seattle,WA,,,+112538332323,+12538332323,https://www.trottersfamilyrestaurant.com/,,,
eatsosogood@gmail.com,,SoSo Good Food Truck,Food Truck,Seattle,WA,,,+114802908493,+14802908493,https://www.facebook.com/eatsosogood/,,,
thoc08@yahoo.com,,Tre's House of Cheesesteaks,Restaurant,Seattle,WA,,,,,https://www.facebook.com/Treshouseofcheesesteaks/,,,
thestationcoffeeshop@gmail.com,,The Station,Restaurant,Seattle,WA,,,+112062717302,+12062717302,https://www.thestationbh.com/,,,
hello@thecomfortzonesoulfood.com,,The Comfort Zone,Restaurant,Seattle,WA,,,+112062462800,+12062462800,https://thecomfortzonesoulfood.com/,,,
TBD,,Amy's Merkato,Restaurant,Seattle,WA,,,+112063242527,+12063242527,https://amyscafeseattle.com/,,,
theoriginalphillys@gmail.com,,The Original Phillys,Restaurant,Seattle,WA,,,+112067237445,+12067237445,http://theoriginalphillysseattle3.cafecityguide.website/,,,
TBD,,Monona Cafe and Restaurant,Restaurant,Seattle,WA,,,+112067660607,+12067660607,http://mononacafeandrestaurantseattle.cafecityguide.website/,,,
Bakedfromthehart@gmail.com,,Baked from the Hart,Restaurant,Seattle,WA,,,+112066509191,+12066509191,https://bakedfromthehart.com/,,,
edavid@cafecampagne.com,,Cafe Campagne,Restaurant,Seattle,WA,,,+112067282233,+12067282233,https://cafecampagne.com/,,,
jerkshackseattle@gmail.com,,Jerk Shack,Restaurant,Seattle,WA,,,+112064417817,+12064417817,https://jerkshackseattle.com/,,,
info@carolinasmoke.com,,Carolina Smoke,Restaurant,Seattle,WA,,,+114259498672,+14259498672,carolinasmoke.com,,,
classiceats@yahoo.com,,Classic Eats,Restaurant,Seattle,WA,,,+112062416275,+12062416275,classiceatsburien.com,,,
info@plumbistro.com,,Plum Bistro,Restaurant,Seattle,WA,,,+112068385333,+12068385333,https://plumbistro.com/,,,
CafeSoleil@comcast.net,,Cafe Soleil,Restaurant,Seattle,WA,,,+112063251126,+12063251126,https://www.thestranger.com/seattle/cafe-soleil/Content?oid=15158,,,
lrambus@gmail.com,,Simply Soulful,Restaurant,Seattle,WA,,,+112064749841,+12064749841,https://www.simplysoulfulcafe.com/,,,
info@marjorierestaurant.com,,Marjorie Restaurant,Restaurant,Seattle,WA,,,+112064419842,+12064419842,https://marjorierestaurant.com/,,,
info@pocowineandspirits.com,,Poco Wine + Spirits,Restaurant,Seattle,WA,,,+112063229463,+12063229463,http://www.pocowineandspirits.com/,,,
info@queenshebaeattle.com,,Queen Sheba Ethiopian Restaurant,Restaurant,Seattle,WA,,,+112063220852,+12063220852,http://ethiopianrestaurantseattle.com/,,,
hello@laspiga.com,,Osteria la Spiga,Restaurant,Seattle,WA,,,+112063238881,+12063238881,laspiga.com,,,
info@footprintwine.com,,Foodprint Wine Tap,Restaurant,Seattle,WA,,,+112064857175,+12064857175,https://footprintwine.com/,,,
TEFERIBI@yahoo.com,,Wonder Bar,Restaurant,Seattle,WA,,,+112065380044,+12065380044,wondersportbar.com,,,
ewhite@fatschickenandwaffles.com,,Fat’s Chicken and Waffles,Restaurant,Seattle,WA,,,+112066026863,+12066026863,fatschickenandwaffles.com,,,
alemufam@gmail.com,,Meskel,Restaurant,Seattle,WA,,,+112068601724,+12068601724,https://meskelethiopian.com/,,,
info@cortonacafe.com,,Cortona Cafe,Restaurant,Seattle,WA,,,+112063279728,+12063279728,http://cortonacafe.com/,,,
TBD,,Central Cafe and Juice Bar,Restaurant,Seattle,WA,,,+112065380380,+12065380380,https://www.centralcafeseattle.com/,,,
salama1998@gmail.com,,Cafe Selam,Restaurant,Seattle,WA,,,+112063280404,+12063280404,https://www.cafeselam.com/,,,
TBD,,Adey Abeba,Restaurant,Seattle,WA,,,+112063221617,+12063221617,https://adeyabeba.net/,,,
nateswingsandwaffles@gmail.com,,Nate's Wings and Waffles,Restaurant,Seattle,WA,,,+112066292051,+12066292051,https://natesww.com/,,,
TBD,,Quick Pack Food Mart (Fried Chicken),Restaurant,Seattle,WA,,,+112063282127,+12063282127,https://www.yelp.com/biz/quick-pack-food-mart-seattle,,,
tasteofthecaribbean.206@gmail.com,,Taste of the Caribbean,Restaurant,Seattle,WA,,,+112063239112,+12063239112,http://www.tasteofthecaribbeanseattle.com/,,,
,,The Fish Box,Restaurant,Seattle,WA,,,+112062271911,+12062271911,http://thefishbox.net/,,,
info@eastafricanimports.com,,East African Imports,Restaurant,Seattle,WA,,,+112063227717,+12063227717,https://eastafricanimports.com/,,,
cheeseplattersandmore@gmail.com,,Joyce's Market and Cafe,Restaurant,Seattle,WA,,,+112063229140,+12063229140,https://www.instagram.com/joycesmarketandcafe/,,,
TBD,,Zagol Ethiopian Restaurant,Restaurant,Seattle,WA,,,+112063221019,+12063221019,http://www.zagolethiopianrestaurant.weebly.com/1,,,
mabera@msn.com,,Ras Dashen,Restaurant,Seattle,WA,,,+112067097626,+12067097626,https://rasdashenseattle.com/,,,
TBD,,Blue Nile Ethiopian Restaurant,Restaurant,Seattle,WA,,,+112063208501,+12063208501,http://www.bluenilerestaurant.com/,,,
TBD,,Safari Njema,Restaurant,Seattle,WA,,,+112067233058,+12067233058,https://safari-restaurant.business.site/,,,
avolecoffee@gmail.com,,Cafe Avole,Restaurant,Seattle,WA,,,+112064724096,+12064724096,https://www.facebook.com/cafeavole/,,,
info@islandsoulrestaurant.com,,Island Soul Rum Bar & Soul Shack,Restaurant,Seattle,WA,,,+112063291202,+12063291202,https://www.islandsoulrestaurant.com/,,,
Emmasbbq1@gmail.com,,Emma’s BBQ,Restaurant,Seattle,WA,,,+112064131523,+12064131523,https://www.facebook.com/emmasbbq1/,,,
kezirac@gmail.com,,Kezira Cafe,Restaurant,Seattle,WA,,,+112065881024,+12065881024,keziracaffe.com,,,
TBD,,Bana Ethiopian and Eritrean Restaurant,Restaurant,Seattle,WA,,,+112067233587,+12067233587,https://banaethiopiantogo.com/,,,
bananasgrillseattle@gmail.com,,Bananas Grill,Restaurant,Seattle,WA,,,+112064204839,+12064204839,https://bananagrillseattle.com/,,,
TBD,,Cafe Ibex,Restaurant,Seattle,WA,,,+112067217537,+12067217537,http://cafeibexseattle.cafecityguide.website/,,,
bigredej@yahoo.com,,Lil Red Takeout & Catering,"Takeout, Catering",Seattle,WA,,,+112067602931,+12067602931,https://lilredtakeout.com/,,,
emeraldcityfishco@gmail.com,,Emerald City Fish and Chips,Restaurant,Seattle,WA,,,+112067603474,+12067603474,https://www.emeraldcityfishchips.com/,,,
delish86@gmail.com,,Delish Ethiopean Cuisine,Restaurant,Seattle,WA,,,+112067233821,+12067233821,http://delishethiopianfood.com/,,,
clockworkcounter@mail.com,,Clockwork Counter Bakery,Restaurant,Seattle,WA,,,+112069416267,+12069416267,https://www.facebook.com/clockworkcounterbakery/,,,
hello@thecomfortzonesoulfood.com,,Comfort Zone,Restaurant,Seattle,WA,,,+112062462800,+12062462800,https://thecomfortzonesoulfood.com/,,,
info@cityteriyaki.com,,City Teriyaki,Restaurant,Seattle,WA,,,+112067232489,+12067232489,https://cityteriyaki.com/,,,
info@hunniwater.com,,Hunni Co.,Restaurant,Seattle,WA,,,+114255820671,+14255820671,https://www.hunniwater.com/info,,,
grandmasindakitchen@gmail.com,,Grandma's in Da Kitchen,Restaurant,Seattle,WA,,,+112534265618,+12534265618,https://www.facebook.com/grandmasindakitchen/,,,
TBD,,Heaven Sent Fried Chicken,Restaurant,Seattle,WA,,,+114252679672,+14252679672,https://www.heavensentfriedchicken.com/,,,
info@lumpiaworld.com,,Lumpia World,Restaurant,Seattle,WA,,,+112538745867,+12538745867,http://www.lumpiaworld.com/,,,
orders@cakesofparadisebakery.com,,Cakes of Paradise,Restaurant,Seattle,WA,,,+112067631151,+12067631151,http://www.cakesofparadisebakery.com/,,,
info@consciouseatery.org,,We Eat Conscious,Restaurant,Seattle,WA,,,+112066594098,+12066594098,http://consciouseatery.org/,,,
info@mojitoseattle.com,,Mojito,Restaurant,Seattle,WA,,,+112065253162,+12065253162,https://www.mojitoseattle.com/,,,
TBD,,Altha's Louisiana Cajun Store & Deli,Restaurant,Seattle,WA,,,+112537192242,+12537192242,https://althascajunspices.com/,,,
nanasouthernkitchen@gmail.com,,Nana's Southern Kitchen,Restaurant,Kent,WA,,,+112532436711,+12532436711,https://www.facebook.com/nanassouthernkitchen/,,,
info@datcreolesoul.com,,Dat Creole Soul,Restaurant,Seattle,WA,,,+112063791513,+12063791513,https://datcreolesoul.com/,,,
kathyjo@kjscakerybakery.com,,KJs Cakery Bakery Sweet Shop,Restaurant,Seattle,WA,,,+112532772516,+12532772516,https://www.kjscakerybakery.com/,,,
inquiry@pinckneycookiecafe.com,,Pinckney Cookies,Restaurant,Seattle,WA,,,+114252839993,+14252839993,lovethesecookies.com,,,
esouk@hotmail.com,,Enat Ethiopian Restaurant,Restaurant,Seattle,WA,,,+112063624901,+12063624901,http://www.ethiopianrestaurant.com/washington/enat_ethiopia.html,,,
contact@myahadu.com,,Ahadu Restaurant,Restaurant,Seattle,WA,,,+112064403399,+12064403399,https://www.facebook.com/myahadu/,,,
zurisdonutz@gmail.com,,Zuri's Donutz,Restaurant,Lynnwood,WA,,,+114255828803,+14255828803,https://www.facebook.com/zurisdonutz/,,,
TBD,,Scoop Du Jour,Restaurant,Seattle,WA,,,+112063259562,+12063259562,https://www.facebook.com/pages/Scoop-Du-Jour-Ice-Creamery/111578165543941,,,
kaffaseattle@gmail.com,,Kaffa Coffee and Wine Bar,Restaurant,Seattle,WA,,,+112064533558,+12064533558,https://kaffafoods.com/,,,
jebenamarket@gmail.com,,Jebena Cafe,Restaurant,Seattle,WA,,,+112063650757,+12063650757,https://jebenacafe.com/,,,
Sharronthestylist@gmail.com,,Drae's Lake Route,Restaurant,Seattle,WA,,,+112067229464,+12067229464,https://www.facebook.com/Draeslakeroute/,,,
umamikushi@icloud.com,,Umami Kushi,Restaurant,Seattle,WA,,,+112062651923,+12062651923,https://umamikushi.com/,,,
TBD,,Mama Sambusa Kitchen,Restaurant,Seattle,WA,,,+112063562911,+12063562911,instagram.com/mamasambusakitchen/,,,
info@junebabyseattle.com,,Junebaby,Restaurant,Seattle,WA,,,+112062574470,+12062574470,https://www.junebabyseattle.com/welcome,,,
info@lucindaseattle.com,,Lucinda,Restaurant,Seattle,WA,,,+112064578180,+12064578180,https://www.lucindaseattle.com/,,,
info@salarerestaurant.com,,Salare,Restaurant,Seattle,WA,,,+112065562192,+12065562192,https://salarerestaurant.com/,,,
info@boonboonacoffee.com,,Boon Boona,Restaurant,Seattle,WA,,,+114254968618,+14254968618,https://www.boonboonacoffee.com/,,,
hello@jubacafe.com,,Juba,Restaurant,Seattle,WA,,,+112062422011,+12062422011,https://juba-restaurant-cafe.business.site/,,,
info@thewinealley.com,,The Wine Alley,Restaurant,Seattle,WA,,,+114252714501,+14252714501,https://www.thewinealley.com/The_Wine_Alley2/About_Us.html,,,
angelcitydeli@mail.com,,Angel City Deli,Restaurant,Seattle,WA,,,+112067722223,+12067722223,https://www.angelcitydeli.com/,,,
terrelljackson2010@gmail.com,,Catfish Corner,Restaurant,Seattle,WA,,,+112067357084,+12067357084,https://www.catfish-corner.com/,,,
sales@silverslicebakery.com,,Silver Slice Bakery,Restaurant,Seattle,WA,,,+112068028666,+12068028666,https://www.silverslicebakery.com/,,,
,,Juju's Kitchen,Restaurant,Seattle,WA,,,+112065789772,+12065789772,https://www.instagram.com/jujuskitchen1/,,,
info@whereyaatmatt.com,,Where Ya At Matt,Restaurant,Seattle,WA,,,+113143743081,+13143743081,https://whereyaatmatt.com/,,,
pepa@gravyvashon.com,,Gravy Vashon,Restaurant,Seattle,WA,,,+112064630489,+12064630489,https://www.gravyvashon.com/#gravy,,,
pamskitchen@gmail.com,,Pam's Kitchen,Restaurant,Seattle,WA,,,+112066967010,+12066967010,https://pams-kitchen.com/home-2/,,,
info@blackstarkebab.com,,Black Star Kebab Food Truck,Restaurant,Seattle,WA,,,+112064994019,+12064994019,http://www.blackstarkebab.com/,,,
jonesbarbeque1@gmail.com,,Jones Barbeque,Restaurant,Seattle,WA,,,+112067396169,+12067396169,https://www.jonesbarbeque.com/,,,
catering@jemilsbigeasy.com,,Jemil's Big Easy,Restaurant,Seattle,WA,,,+112066416551,+12066416551,https://jemilsbigeasy.com/,,,
,,509 Caribbean Cuisine,Restaurant,Tallahassee,FL,,,+118507651440,+18507651440,,,,
,,Baked Expectations,Restaurant,Tallahassee,FL,,,+118503208045,+18503208045,,,,
,,Barb's Brittles,Restaurant,Tallahassee,FL,,,+118503859839,+18503859839,,,,
,,Bella Blends,Restaurant,Tallahassee,FL,,,,,,,,
,,Big Easy Snowballs,Restaurant,Tallahassee,FL,,,+118503296010,+18503296010,,,,
,,Breadwinners BBQ,Restaurant,Tallahassee,FL,,,+118503220210,+18503220210,,,,
,,Break Fast Grill,Restaurant,Tallahassee,FL,,,+118507658304,+18507658304,,,,
,,BW's Grill (Crawfordville),Restaurant,Tallahassee,FL,,,+118507456257,+18507456257,,,,
,,Caribbean Crossroads,Restaurant,Tallahassee,FL,,,+118503455744,+18503455744,,,,
,,Catering with Care,Restaurant,Tallahassee,FL,,,+118507650127,+18507650127,,,,
,,Cheat Day Treats,Restaurant,Tallahassee,FL,,,+118506650669,+18506650669,,,,
,,Chef Shac,Restaurant,Tallahassee,FL,,,,,,,,
,,Chicago Chicken and Grill,Restaurant,Tallahassee,FL,,,+118503292752,+18503292752,,,,
,,Chopped and Smoked BBQ,Food Truck,Tallahassee,FL,,,+118135627382,+18135627382,,,,
,,CJ's Kitchen & Catering,Restaurant,Tallahassee,FL,,,,,,,,
,,CK's Crab House,Restaurant,Tallahassee,FL,,,+118506294435,+18506294435,,,,
,,"Conchman Conway, LLC",Restaurant,Tallahassee,FL,,,+118507270593,+18507270593,,,,
,,Crabby Creations,Restaurant,Tallahassee,FL,,,+118504009902,+18504009902,,,,
,,Curbside BBQ,Restaurant,Tallahassee,FL,,,+118505453586,+18505453586,,,,
,,Desserts by Dawn Michelle,Restaurant,Tallahassee,FL,,,+118505660876,+18505660876,,,,
,,E&J 5 Buck BBQ,Restaurant,Tallahassee,FL,,,+118503204465,+18503204465,,,,
,,Earley's Kitchen,Restaurant,Tallahassee,FL,,,+118502247090,+18502247090,,,,
,,G&G Caribbean Restaurant,Restaurant,Tallahassee,FL,,,+118502229157,+18502229157,,,,
,,Granny's Fried Chicken Food Truck,Restaurant,Tallahassee,FL,,,+118505914025,+18505914025,,,,
,,Great Plates,Restaurant,Tallahassee,FL,,,+118507454579,+18507454579,,,,
,,Heavenly Eatz-Chef Reshard Plummer,Restaurant,Tallahassee,FL,,,+118507665278,+18507665278,,,,
,,Hemplade Vegan Cafe,Restaurant,Tallahassee,FL,,,+118507274599,+18507274599,,,,
,,Jmo's SneauxBall,Restaurant,Tallahassee,FL,,,+118509331239,+18509331239,,,,
,,Kent's Smokin' Sausages,Restaurant,Tallahassee,FL,,,+118505107777,+18505107777,,,,
,,Kerri's Koolers,Restaurant,Tallahassee,FL,,,+118505904144,+18505904144,,,,
,,Khufu's Smokehouse,Restaurant,Tallahassee,FL,,,+118505103692,+18505103692,,,,
,,"King Konch, LLC",Restaurant,Tallahassee,FL,,,+118506887723,+18506887723,,,,
,,King Kuisine,Restaurant,Tallahassee,FL,,,+118505979976,+18505979976,,,,
,,King's BBQ,Restaurant,Tallahassee,FL,,,+118502416279,+18502416279,,,,
,,Kona Ice,Restaurant,Tallahassee,FL,,,+118505591482,+18505591482,,,,
,,Leola's Crab Shack,Restaurant,Tallahassee,FL,,,+118505750395,+18505750395,,,,
,,Lindy's (Crawfordville),Restaurant,Tallahassee,FL,,,+118509268886,+18509268886,,,,
